56, 0.0642, 0.06, 0.06, 0.00, 20524352
57, 0.0329, 0.03, 0.03, 0.00, 10541776
58, 0.0561, 0.06, 0.06, 0.00, 17951880
59, 0.0605, 0.06, 0.06, 0.00, 19366408
60, 0.0448, 0.04, 0.04, 0.00, 14349328
61, 0.0390, 0.04, 0.04, 0.00, 12471976
62, 0.0831, 0.08, 0.08, 0.00, 26581608
63, 0.0803, 0.08, 0.08, 0.00, 25686032
64, 0.0592, 0.06, 0.06, 0.00, 18947608
65, 0.0412, 0.04, 0.04, 0.00, 13197208
66, 0.0676, 0.07, 0.07, 0.00, 21642408
67, 0.0352, 0.04, 0.04, 0.00, 11245232
68, 0.0264, 0.03, 0.03, 0.00, 8450952
69, 0.0493, 0.05, 0.05, 0.00, 15779384
70, 0.0713, 0.07, 0.07, 0.00, 22823248
71, 0.0363, 0.04, 0.04, 0.00, 11592192
72, 0.0709, 0.07, 0.07, 0.00, 22690296
73, 0.0417, 0.04, 0.04, 0.00, 13335712
74, 0.0713, 0.07, 0.07, 0.00, 22806408
75, 0.0540, 0.05, 0.05, 0.00, 17275728
76, 0.0958, 0.10, 0.10, 0.00, 30649952
77, 0.0927, 0.09, 0.09, 0.00, 29662360
78, 0.0762, 0.08, 0.08, 0.00, 24363680
79, 0.0587, 0.06, 0.06, 0.00, 18798792
80, 0.0520, 0.05, 0.05, 0.00, 16628184
81, 0.0710, 0.07, 0.07, 0.00, 22713520
82, 0.0578, 0.06, 0.06, 0.00, 18488760
83, 0.0927, 0.09, 0.09, 0.00, 29656360
84, 0.0773, 0.08, 0.08, 0.00, 24743144
85, 0.0325, 0.03, 0.03, 0.00, 10382728
86, 0.0295, 0.03, 0.03, 0.00, 9445408
87, 0.0977, 0.10, 0.10, 0.00, 31275416
88, 0.0750, 0.08, 0.08, 0.00, 24002400
89, 0.0740, 0.07, 0.07, 0.00, 23675360
90, 0.0753, 0.08, 0.08, 0.00, 24095304
91, 0.0378, 0.04, 0.04, 0.00, 12101824
92, 0.0396, 0.04, 0.04, 0.00, 13049176
93, 0.0444, 0.04, 0.04, 0.00, 16595648
94, 0.0297, 0.03, 0.03, 0.00, 11094224
95, 0.0697, 0.07, 0.07, 0.00, 26016464
96, 0.0417, 0.04, 0.04, 0.00, 15570280
97, 0.0605, 0.06, 0.06, 0.00, 22587936
98, 0.0448, 0.04, 0.04, 0.00, 16729056
99, 0.0423, 0.04, 0.04, 0.00, 15801128
100, 0.0581, 0.06, 0.06, 0.00, 21684720
101, 0.0239, 0.02, 0.02, 0.00, 8922208
102, 0.0496, 0.05, 0.05, 0.00, 18526432
103, 0.0622, 0.06, 0.06, 0.00, 23222576
104, 0.0850, 0.08, 0.08, 0.00, 31720968
105, 0.0831, 0.08, 0.08, 0.00, 31014776
106, 0.0280, 0.03, 0.03, 0.00, 10449072
107, 0.0634, 0.06, 0.06, 0.00, 23666960
108, 0.0349, 0.03, 0.03, 0.00, 13013040
109, 0.0622, 0.06, 0.06, 0.00, 23241408
110, 0.0318, 0.03, 0.03, 0.00, 11871424
111, 0.0854, 0.09, 0.09, 0.00, 31887184
112, 0.0634, 0.06, 0.06, 0.00, 23674592
113, 0.0588, 0.06, 0.06, 0.00, 21964400
114, 0.0377, 0.04, 0.04, 0.00, 14078992
115, 0.0481, 0.05, 0.05, 0.00, 17944840
116, 0.0514, 0.05, 0.05, 0.00, 19191456
117, 0.0520, 0.05, 0.05, 0.00, 19392736
118, 0.0371, 0.04, 0.04, 0.00, 13866208
119, 0.0615, 0.06, 0.06, 0.00, 22964240
120, 0.0317, 0.03, 0.03, 0.00, 11815264
121, 0.0432, 0.04, 0.04, 0.00, 16112176
122, 0.0285, 0.03, 0.03, 0.00, 10649000
123, 0.0648, 0.06, 0.06, 0.00, 24194048
124, 0.0636, 0.06, 0.06, 0.00, 23751904
125, 0.0418, 0.04, 0.04, 0.00, 15612840
126, 0.0303, 0.03, 0.03, 0.00, 11316384
127, 0.0715, 0.07, 0.07, 0.00, 26680288
128, 0.0341, 0.03, 0.03, 0.00, 12717976
129, 0.0825, 0.08, 0.08, 0.00, 30789704
130, 0.0452, 0.05, 0.05, 0.00, 16849400
131, 0.0640, 0.06, 0.06, 0.00, 23900640
132, 0.0742, 0.07, 0.07, 0.00, 27703832
133, 0.0223, 0.02, 0.02, 0.00, 8325712
134, 0.0277, 0.03, 0.03, 0.00, 10330424
135, 0.0615, 0.06, 0.06, 0.00, 22948304
136, 0.0753, 0.08, 0.08, 0.00, 28110672
137, 0.0647, 0.06, 0.06, 0.00, 24167824
138, 0.0276, 0.03, 0.03, 0.00, 10306360
139, 0.0839, 0.08, 0.08, 0.00, 31326672
140, 0.0842, 0.08, 0.08, 0.00, 31435024
141, 0.0779, 0.08, 0.08, 0.00, 29076640
142, 0.0515, 0.05, 0.05, 0.00, 19247624
143, 0.0542, 0.05, 0.05, 0.00, 20230984
144, 0.0842, 0.08, 0.08, 0.00, 31442264
145, 0.0250, 0.03, 0.03, 0.00, 9337152
146, 0.0603, 0.06, 0.06, 0.00, 22516288
147, 0.0504, 0.05, 0.05, 0.00, 18827816
148, 0.0690, 0.07, 0.07, 0.00, 25742320
149, 0.0227, 0.02, 0.02, 0.00, 8479704
150, 0.0240, 0.02, 0.02, 0.00, 8940504
151, 0.0498, 0.05, 0.05, 0.00, 18601056
152, 0.0396, 0.04, 0.04, 0.00, 14787360
153, 0.0844, 0.08, 0.08, 0.00, 31510080
154, 0.0292, 0.03, 0.03, 0.00, 10884712
155, 0.0445, 0.04, 0.04, 0.00, 16626664
156, 0.0405, 0.04, 0.04, 0.00, 15107360
157, 0.0524, 0.05, 0.05, 0.00, 19541440
158, 0.0291, 0.03, 0.03, 0.00, 10849464
159, 0.0657, 0.07, 0.07, 0.00, 24527864
160, 0.0419, 0.04, 0.04, 0.00, 15631592
161, 0.0780, 0.08, 0.08, 0.00, 29131416
162, 0.0481, 0.05, 0.05, 0.00, 17942304
163, 0.0805, 0.08, 0.08, 0.00, 30037648
164, 0.0255, 0.03, 0.03, 0.00, 9539536
165, 0.0354, 0.04, 0.04, 0.00, 13203728
166, 0.0659, 0.07, 0.07, 0.00, 24619328
167, 0.0578, 0.06, 0.06, 0.00, 21564528
168, 0.0578, 0.06, 0.06, 0.00, 21598432
169, 0.0770, 0.08, 0.08, 0.00, 28762456
170, 0.0385, 0.04, 0.04, 0.00, 14369344
171, 0.0541, 0.05, 0.05, 0.00, 20215248
172, 0.0551, 0.06, 0.06, 0.00, 20557952
173, 0.0804, 0.08, 0.08, 0.00, 30001344
174, 0.0275, 0.03, 0.03, 0.00, 10254568
175, 0.0806, 0.08, 0.08, 0.00, 30107776
176, 0.0585, 0.06, 0.06, 0.00, 21822712
177, 0.0268, 0.03, 0.03, 0.00, 9994696
178, 0.0812, 0.08, 0.08, 0.00, 30303104
179, 0.0393, 0.04, 0.04, 0.00, 14665240
180, 0.0419, 0.04, 0.04, 0.00, 15645648
181, 0.0220, 0.02, 0.02, 0.00, 8224560
182, 0.0643, 0.06, 0.06, 0.00, 24017848
183, 0.0756, 0.08, 0.08, 0.00, 28216208
184, 0.0299, 0.03, 0.03, 0.00, 11163144
185, 0.0630, 0.06, 0.06, 0.00, 23532176
186, 0.0675, 0.07, 0.07, 0.00, 25191848
187, 0.0755, 0.08, 0.08, 0.00, 28193264
188, 0.0400, 0.04, 0.04, 0.00, 14945744
189, 0.0385, 0.04, 0.04, 0.00, 14353520
190, 0.0332, 0.03, 0.03, 0.00, 12396592
191, 0.0470, 0.05, 0.05, 0.00, 17547696
192, 0.0591, 0.06, 0.06, 0.00, 22076304
193, 0.0570, 0.06, 0.06, 0.00, 21267712
194, 0.0227, 0.02, 0.02, 0.00, 8482576
195, 0.0320, 0.03, 0.03, 0.00, 11958568
196, 0.0747, 0.07, 0.07, 0.00, 27894560
197, 0.0452, 0.05, 0.05, 0.00, 16875392
198, 0.0217, 0.02, 0.02, 0.00, 8112688
199, 0.0308, 0.03, 0.03, 0.00, 11514600
200, 0.0650, 0.07, 0.07, 0.00, 24267592
201, 0.0580, 0.06, 0.06, 0.00, 21670840
202, 0.0388, 0.04, 0.04, 0.00, 14480184
203, 0.0667, 0.07, 0.07, 0.00, 24889688
204, 0.0687, 0.07, 0.07, 0.00, 25644656
205, 0.0400, 0.04, 0.04, 0.00, 14923432
206, 0.0833, 0.08, 0.08, 0.00, 31092520
207, 0.0520, 0.05, 0.05, 0.00, 18398912
208, 0.0437, 0.04, 0.04, 0.00, 13970072
209, 0.0817, 0.08, 0.08, 0.00, 26146560
210, 0.0682, 0.07, 0.07, 0.00, 21827776
211, 0.0547, 0.05, 0.05, 0.00, 17506352
212, 0.0694, 0.07, 0.07, 0.00, 22209000
213, 0.0922, 0.09, 0.09, 0.00, 29504920
214, 0.0679, 0.07, 0.07, 0.00, 21734040
215, 0.0729, 0.07, 0.07, 0.00, 23334104
216, 0.0417, 0.04, 0.04, 0.00, 13353952
217, 0.0919, 0.09, 0.09, 0.00, 29397304
218, 0.0965, 0.10, 0.10, 0.00, 30865976
219, 0.0760, 0.08, 0.08, 0.00, 24321328
220, 0.0585, 0.06, 0.06, 0.00, 18731008
221, 0.0587, 0.06, 0.06, 0.00, 18780744
222, 0.0885, 0.09, 0.09, 0.00, 28313800
223, 0.0984, 0.10, 0.10, 0.00, 31485696
224, 0.0775, 0.08, 0.08, 0.00, 24787496
225, 0.0337, 0.03, 0.03, 0.00, 10788840
226, 0.0473, 0.05, 0.05, 0.00, 15138480
227, 0.0825, 0.08, 0.08, 0.00, 26408568
228, 0.0861, 0.09, 0.09, 0.00, 27531144
229, 0.0559, 0.06, 0.06, 0.00, 17883680
230, 0.0547, 0.05, 0.05, 0.00, 17516136
231, 0.0757, 0.08, 0.08, 0.00, 24210536
232, 0.0911, 0.09, 0.09, 0.00, 29146472
233, 0.0438, 0.04, 0.04, 0.00, 13995104
234, 0.0686, 0.07, 0.07, 0.00, 21950544
235, 0.0485, 0.05, 0.05, 0.00, 15517232
236, 0.0911, 0.09, 0.09, 0.00, 29161648
237, 0.0974, 0.10, 0.10, 0.00, 31169984
238, 0.0769, 0.08, 0.08, 0.00, 24620752
239, 0.0691, 0.07, 0.07, 0.00, 22123160
240, 0.0794, 0.08, 0.08, 0.00, 25406096
241, 0.0745, 0.07, 0.07, 0.00, 23832040
242, 0.0626, 0.06, 0.06, 0.00, 20031784
243, 0.0650, 0.06, 0.06, 0.00, 20796944
244, 0.0967, 0.10, 0.10, 0.00, 30946000
245, 0.0423, 0.04, 0.04, 0.00, 13532792
246, 0.0733, 0.07, 0.07, 0.00, 23455760
247, 0.0546, 0.05, 0.05, 0.00, 17476856
248, 0.0568, 0.06, 0.06, 0.00, 18172520
249, 0.0714, 0.07, 0.07, 0.00, 22851400
250, 0.0705, 0.07, 0.07, 0.00, 22553432
251, 0.0606, 0.06, 0.06, 0.00, 19396816
252, 0.0265, 0.03, 0.03, 0.00, 8460632
253, 0.0602, 0.06, 0.06, 0.00, 19283168
254, 0.0476, 0.05, 0.05, 0.00, 15237792
255, 0.0787, 0.08, 0.08, 0.00, 25185784
256, 0.0745, 0.07, 0.07, 0.00, 23844160
257, 0.0466, 0.05, 0.05, 0.00, 14911784
258, 0.0467, 0.05, 0.05, 0.00, 14961856
259, 0.0538, 0.05, 0.05, 0.00, 17203088
260, 0.0713, 0.07, 0.07, 0.00, 22832368
261, 0.0812, 0.08, 0.08, 0.00, 25980072
262, 0.0572, 0.06, 0.06, 0.00, 18290448
263, 0.0909, 0.09, 0.09, 0.00, 29082848
264, 0.0352, 0.04, 0.04, 0.00, 11251376
265, 0.0327, 0.03, 0.03, 0.00, 10468720
266, 0.0474, 0.05, 0.05, 0.00, 15158768
267, 0.0319, 0.03, 0.03, 0.00, 10216968
268, 0.0677, 0.07, 0.07, 0.00, 21679152
269, 0.0515, 0.05, 0.05, 0.00, 16497112
270, 0.0693, 0.07, 0.07, 0.00, 22180944
271, 0.0664, 0.07, 0.07, 0.00, 21243584
272, 0.0681, 0.07, 0.07, 0.00, 21783800
273, 0.0275, 0.03, 0.03, 0.00, 8807000
274, 0.0740, 0.07, 0.07, 0.00, 23676816
275, 0.0977, 0.10, 0.10, 0.00, 31255080
276, 0.0739, 0.07, 0.07, 0.00, 23650472
277, 0.0491, 0.05, 0.05, 0.00, 15703928
278, 0.0574, 0.06, 0.06, 0.00, 18354040
279, 0.0416, 0.04, 0.04, 0.00, 13310304
280, 0.0922, 0.09, 0.09, 0.00, 29517112
281, 0.0356, 0.04, 0.04, 0.00, 11390328
282, 0.0525, 0.05, 0.05, 0.00, 16821480
283, 0.0323, 0.03, 0.03, 0.00, 10334232
284, 0.0577, 0.06, 0.06, 0.00, 18460752
285, 0.0988, 0.10, 0.10, 0.00, 31617008
286, 0.0919, 0.09, 0.09, 0.00, 29406160
287, 0.0445, 0.04, 0.04, 0.00, 14248176
288, 0.0855, 0.09, 0.09, 0.00, 27348648
289, 0.0653, 0.07, 0.07, 0.00, 20888536
290, 0.0778, 0.08, 0.08, 0.00, 24893320
291, 0.0586, 0.06, 0.06, 0.00, 18750224
292, 0.0325, 0.03, 0.03, 0.00, 10405440
293, 0.0324, 0.03, 0.03, 0.00, 10389656
294, 0.0940, 0.09, 0.09, 0.00, 30067576
295, 0.0514, 0.05, 0.05, 0.00, 16455472
296, 0.0786, 0.08, 0.08, 0.00, 25141784
297, 0.0602, 0.06, 0.06, 0.00, 19261976
298, 0.0999, 0.10, 0.10, 0.00, 31972328
299, 0.0881, 0.09, 0.09, 0.00, 28187360
300, 0.0362, 0.04, 0.04, 0.00, 11586752
301, 0.0928, 0.09, 0.09, 0.00, 29711544
302, 0.0901, 0.09, 0.09, 0.00, 28835024
303, 0.0278, 0.03, 0.03, 0.00, 8901424
304, 0.0372, 0.04, 0.04, 0.00, 11899824
305, 0.0631, 0.06, 0.06, 0.00, 20199568
306, 0.0711, 0.07, 0.07, 0.00, 22773424
307, 0.0375, 0.04, 0.04, 0.00, 12004336
308, 0.0343, 0.03, 0.03, 0.00, 10971672
309, 0.0834, 0.08, 0.08, 0.00, 26697224
310, 0.0886, 0.09, 0.09, 0.00, 28352192
311, 0.0899, 0.09, 0.09, 0.00, 28758392
312, 0.0856, 0.09, 0.09, 0.00, 27375648
313, 0.0558, 0.06, 0.06, 0.00, 17873520
314, 0.0677, 0.07, 0.07, 0.00, 21658416
315, 0.0355, 0.04, 0.04, 0.00, 11359336
316, 0.0556, 0.06, 0.06, 0.00, 17772392
317, 0.0275, 0.03, 0.03, 0.00, 8797336
318, 0.0302, 0.03, 0.03, 0.00, 9660000
319, 0.0987, 0.10, 0.10, 0.00, 31581792
320, 0.0773, 0.08, 0.08, 0.00, 24738288
321, 0.0530, 0.05, 0.05, 0.00, 16958976
322, 0.0590, 0.06, 0.06, 0.00, 18885024
323, 0.0565, 0.06, 0.06, 0.00, 18081808
324, 0.0792, 0.08, 0.08, 0.00, 25329328
325, 0.0288, 0.03, 0.03, 0.00, 9214112
326, 0.0900, 0.09, 0.09, 0.00, 28793168
327, 0.0524, 0.05, 0.05, 0.00, 16771904
328, 0.0982, 0.10, 0.10, 0.00, 31412512
329, 0.0262, 0.03, 0.03, 0.00, 8399064
330, 0.0892, 0.09, 0.09, 0.00, 28539280
331, 0.0423, 0.04, 0.04, 0.00, 13537816
332, 0.0259, 0.03, 0.03, 0.00, 8281136
333, 0.0824, 0.08, 0.08, 0.00, 26357880
334, 0.0520, 0.05, 0.05, 0.00, 16639472
335, 0.0958, 0.10, 0.10, 0.00, 30658960
336, 0.0798, 0.08, 0.08, 0.00, 25519768
337, 0.0812, 0.08, 0.08, 0.00, 25999976
338, 0.0379, 0.04, 0.04, 0.00, 12119112
339, 0.0505, 0.05, 0.05, 0.00, 16145688
340, 0.0641, 0.06, 0.06, 0.00, 20504872
341, 0.0617, 0.06, 0.06, 0.00, 19749168
342, 0.0291, 0.03, 0.03, 0.00, 9304104
343, 0.0504, 0.05, 0.05, 0.00, 16135640
344, 0.0400, 0.04, 0.04, 0.00, 12799912
345, 0.0385, 0.04, 0.04, 0.00, 12307760
346, 0.0264, 0.03, 0.03, 0.00, 8444520
347, 0.0378, 0.04, 0.04, 0.00, 12103672
348, 0.0845, 0.08, 0.08, 0.00, 27048744
349, 0.0597, 0.06, 0.06, 0.00, 19122816
350, 0.0418, 0.04, 0.04, 0.00, 13374192
351, 0.0906, 0.09, 0.09, 0.00, 28989744
352, 0.0509, 0.05, 0.05, 0.00, 16288440
353, 0.0958, 0.10, 0.10, 0.00, 30658872
354, 0.0946, 0.09, 0.09, 0.00, 30273944
355, 0.0706, 0.07, 0.07, 0.00, 22598064
356, 0.0778, 0.08, 0.08, 0.00, 24905944
357, 0.0697, 0.07, 0.07, 0.00, 22319728
358, 0.0274, 0.03, 0.03, 0.00, 8764128
359, 0.0838, 0.08, 0.08, 0.00, 26807456
360, 0.0374, 0.04, 0.04, 0.00, 11952656
361, 0.0625, 0.06, 0.06, 0.00, 20000624
362, 0.0716, 0.07, 0.07, 0.00, 22915480
363, 0.0288, 0.03, 0.03, 0.00, 9208880
364, 0.0683, 0.07, 0.07, 0.00, 21853480
365, 0.0774, 0.08, 0.08, 0.00, 24778352
366, 0.0429, 0.04, 0.04, 0.00, 13709424
367, 0.0994, 0.10, 0.10, 0.00, 31817512
368, 0.0951, 0.10, 0.10, 0.00, 30421136
369, 0.0450, 0.05, 0.05, 0.00, 14414296
370, 0.0710, 0.07, 0.07, 0.00, 22735176
371, 0.0759, 0.08, 0.08, 0.00, 24298168
372, 0.0652, 0.07, 0.07, 0.00, 20855184
373, 0.0898, 0.09, 0.09, 0.00, 28742752
374, 0.0692, 0.07, 0.07, 0.00, 22157832
375, 0.0813, 0.08, 0.08, 0.00, 26020256
376, 0.0797, 0.08, 0.08, 0.00, 25522928
377, 0.0973, 0.10, 0.10, 0.00, 31147752
378, 0.0484, 0.05, 0.05, 0.00, 15486672
379, 0.0666, 0.07, 0.07, 0.00, 21301816
380, 0.0549, 0.05, 0.05, 0.00, 17557304
381, 0.0409, 0.04, 0.04, 0.00, 13097368
382, 0.0407, 0.04, 0.04, 0.00, 13036248
383, 0.0417, 0.04, 0.04, 0.00, 13338632
384, 0.0390, 0.04, 0.04, 0.00, 12468632
385, 0.0414, 0.04, 0.04, 0.00, 13249984
386, 0.0958, 0.10, 0.10, 0.00, 30664936
387, 0.0677, 0.07, 0.07, 0.00, 21669760
388, 0.0805, 0.08, 0.08, 0.00, 25749216
389, 0.0589, 0.06, 0.06, 0.00, 18850616
390, 0.0618, 0.06, 0.06, 0.00, 19771008
391, 0.0978, 0.10, 0.10, 0.00, 31285680
392, 0.0420, 0.04, 0.04, 0.00, 13457944
393, 0.0760, 0.08, 0.08, 0.00, 24333072
394, 0.0441, 0.04, 0.04, 0.00, 14104552
395, 0.0314, 0.03, 0.03, 0.00, 10047088
396, 0.0293, 0.03, 0.03, 0.00, 9392696
397, 0.0292, 0.03, 0.03, 0.00, 9354040
398, 0.0576, 0.06, 0.06, 0.00, 18425992
399, 0.0616, 0.06, 0.06, 0.00, 19708104
400, 0.0484, 0.05, 0.05, 0.00, 15483096
401, 0.0911, 0.09, 0.09, 0.00, 29144104
402, 0.0772, 0.08, 0.08, 0.00, 24712240
403, 0.0982, 0.10, 0.10, 0.00, 31433704
404, 0.0533, 0.05, 0.05, 0.00, 17066040
405, 0.0713, 0.07, 0.07, 0.00, 22823784
406, 0.0385, 0.04, 0.04, 0.00, 12310488
407, 0.0657, 0.07, 0.07, 0.00, 21019968
408, 0.0269, 0.03, 0.03, 0.00, 8592288
409, 0.0891, 0.09, 0.09, 0.00, 28510720
410, 0.0301, 0.03, 0.03, 0.00, 9613984
411, 0.0808, 0.08, 0.08, 0.00, 25852024
412, 0.0760, 0.08, 0.08, 0.00, 24305424
413, 0.0609, 0.06, 0.06, 0.00, 19486304
414, 0.0591, 0.06, 0.06, 0.00, 18888720
415, 0.0758, 0.08, 0.08, 0.00, 24249952
416, 0.0652, 0.07, 0.07, 0.00, 20877896
417, 0.0705, 0.07, 0.07, 0.00, 22569080
418, 0.0923, 0.09, 0.09, 0.00, 29520104
419, 0.0786, 0.08, 0.08, 0.00, 25152720
420, 0.0993, 0.10, 0.10, 0.00, 31768128
421, 0.0602, 0.06, 0.06, 0.00, 19267928
422, 0.0413, 0.04, 0.04, 0.00, 13205520
423, 0.0592, 0.06, 0.06, 0.00, 18944344
424, 0.0747, 0.07, 0.07, 0.00, 23913872
425, 0.0930, 0.09, 0.09, 0.00, 29754032
426, 0.0448, 0.04, 0.04, 0.00, 14319736
427, 0.0353, 0.04, 0.04, 0.00, 11293288
428, 0.0265, 0.03, 0.03, 0.00, 8495624
429, 0.0422, 0.04, 0.04, 0.00, 13501256
430, 0.0819, 0.08, 0.08, 0.00, 26201080
431, 0.0911, 0.09, 0.09, 0.00, 29158048
432, 0.0490, 0.05, 0.05, 0.00, 15680408
433, 0.0928, 0.09, 0.09, 0.00, 29706192
434, 0.0538, 0.05, 0.05, 0.00, 17203128
435, 0.0734, 0.07, 0.07, 0.00, 23498824
436, 0.0691, 0.07, 0.07, 0.00, 22119608
437, 0.0494, 0.05, 0.05, 0.00, 15792384
438, 0.0873, 0.09, 0.09, 0.00, 27945160
439, 0.0640, 0.06, 0.06, 0.00, 20473064
440, 0.0722, 0.07, 0.07, 0.00, 23095560
441, 0.0250, 0.02, 0.02, 0.00, 8001328
442, 0.0904, 0.09, 0.09, 0.00, 28943608
443, 0.0484, 0.05, 0.05, 0.00, 15484640
444, 0.0455, 0.05, 0.05, 0.00, 14565008
445, 0.0569, 0.06, 0.06, 0.00, 18210832
446, 0.0848, 0.08, 0.08, 0.00, 27153120
447, 0.0914, 0.09, 0.09, 0.00, 29248096
448, 0.0389, 0.04, 0.04, 0.00, 12455256
449, 0.0760, 0.08, 0.08, 0.00, 24317104
450, 0.0965, 0.10, 0.10, 0.00, 30866992
451, 0.0592, 0.06, 0.06, 0.00, 18947112
452, 0.0766, 0.08, 0.08, 0.00, 24499712
453, 0.0613, 0.06, 0.06, 0.00, 19601800
454, 0.0412, 0.04, 0.04, 0.00, 13172184
455, 0.0842, 0.08, 0.08, 0.00, 26929744
456, 0.0960, 0.10, 0.10, 0.00, 30736888
457, 0.0422, 0.04, 0.04, 0.00, 13506600
458, 0.0798, 0.08, 0.08, 0.00, 25540536
459, 0.0910, 0.09, 0.09, 0.00, 29127136
460, 0.0440, 0.04, 0.04, 0.00, 14094592
461, 0.0485, 0.05, 0.05, 0.00, 15528616
462, 0.0410, 0.04, 0.04, 0.00, 13119480
463, 0.0968, 0.10, 0.10, 0.00, 30978816
464, 0.0639, 0.06, 0.06, 0.00, 20436816
465, 0.0604, 0.06, 0.06, 0.00, 19322032
466, 0.0269, 0.03, 0.03, 0.00, 8615904
467, 0.0784, 0.08, 0.08, 0.00, 25078008
468, 0.0406, 0.04, 0.04, 0.00, 12979280
469, 0.0365, 0.04, 0.04, 0.00, 11688656
470, 0.0569, 0.06, 0.06, 0.00, 18192448
471, 0.0798, 0.08, 0.08, 0.00, 25530608
472, 0.0531, 0.05, 0.05, 0.00, 16980072
473, 0.0735, 0.07, 0.07, 0.00, 23510344
474, 0.0597, 0.06, 0.06, 0.00, 19125808
475, 0.0411, 0.04, 0.04, 0.00, 13157136
476, 0.0458, 0.05, 0.05, 0.00, 14663088
477, 0.0390, 0.04, 0.04, 0.00, 12474992
478, 0.0690, 0.07, 0.07, 0.00, 22082824
479, 0.0855, 0.09, 0.09, 0.00, 27381920
480, 0.0898, 0.09, 0.09, 0.00, 28732528
481, 0.0810, 0.08, 0.08, 0.00, 25929904
482, 0.0338, 0.03, 0.03, 0.00, 10820760
483, 0.0756, 0.08, 0.08, 0.00, 24196336
484, 0.0638, 0.06, 0.06, 0.00, 20417096
485, 0.0458, 0.05, 0.05, 0.00, 14645448
486, 0.0349, 0.03, 0.03, 0.00, 11169632
487, 0.0381, 0.04, 0.04, 0.00, 12197808
488, 0.0788, 0.08, 0.08, 0.00, 25204632
489, 0.0778, 0.08, 0.08, 0.00, 24907376
490, 0.0547, 0.05, 0.05, 0.00, 17505432
491, 0.0597, 0.06, 0.06, 0.00, 19115600
492, 0.0674, 0.07, 0.07, 0.00, 21570104
493, 0.0880, 0.09, 0.09, 0.00, 28170280
494, 0.0388, 0.04, 0.04, 0.00, 12398712
495, 0.0404, 0.04, 0.04, 0.00, 12916776
496, 0.0359, 0.04, 0.04, 0.00, 11476344
497, 0.0374, 0.04, 0.04, 0.00, 11959008
498, 0.0616, 0.06, 0.06, 0.00, 19713344
499, 0.0344, 0.03, 0.03, 0.00, 10995992
